,Attack,Defense,Overall,Standardised,Quantile
AUS,5.476851851851851,-10.354938271604938,15.831790123456788,1.7055837956162538,0.9559572007411368
LA,2.118827160493827,-10.63888888888889,12.757716049382715,1.3376629148672263,0.9094968273847768
NE,6.4567901234567895,-2.2222222222222223,8.679012345679013,0.8495028306203993,0.8021992221030917
ATL,4.333333333333333,-2.135802469135802,6.469135802469135,0.5850135227727047,0.7207306879472376
SEA,-1.3132716049382722,-4.503086419753085,3.189814814814814,0.1925276434596105,0.5763355417112824
UTAH,3.486111111111111,0.9305555555555558,2.555555555555555,0.116616256919525,0.54641792276572
SD,2.324074074074074,0.8950617283950623,1.4290123456790116,-0.018214186326855605,0.4927339927309535
RUNY,-1.3333333333333341,-1.2222222222222223,-0.1111111111111123,-0.20254402517601705,0.4197457222176276
HOU,-4.881172839506174,-4.317901234567901,-0.5632716049382727,-0.2566609017118931,0.3987202782700339
TOR,-5.313271604938272,-3.688271604938272,-1.625,-0.3837339769906736,0.35058781350286505
NOLA,-3.370370370370371,0.12345679012345674,-3.4938271604938276,-0.6074047533898064,0.2717911673558612
DAL,5.699074074074074,16.558641975308642,-10.859567901234568,-1.4889742131363468,0.06824707964436795
OGDC,-2.790123456790123,10.913580246913579,-13.703703703703702,-1.8293749075241268,0.03367173198585837
