,Attack,Defense,Overall,Standardised,Quantile
AUS,4.169999999999999,-13.99,18.16,1.6242862421346185,0.9478426339481352
UTAH,5.85,-7.350000000000001,13.200000000000001,1.075099781755031,0.8588349714095446
RUNY,0.9624999999999995,-10.387500000000001,11.350000000000001,0.8702620898795801,0.8079214043313719
SEA,2.5700000000000003,-5.880000000000001,8.45,0.5491651674802241,0.7085539468236244
LA,-1.375,-7.637500000000001,6.262500000000001,0.30695843722208965,0.6205624958926024
ATL,5.812499999999999,1.4249999999999998,4.387499999999999,0.09935266842940263,0.5395708690618721
NE,4.137499999999999,1.7000000000000002,2.437499999999999,-0.11655733111499171,0.45360542600480674
DAL,18.66,16.35,2.310000000000001,-0.1306745233928942,0.44801639344405764
HOU,-4.5600000000000005,-6.830000000000001,2.2700000000000005,-0.1351034464604716,0.44626504264143163
SD,-0.6900000000000013,-1.810000000000001,1.1199999999999997,-0.2624349846533196,0.3964930518587976
NOLA,-3.5875000000000004,-4.45,0.8624999999999998,-0.29094617690084856,0.3855462420543084
TOR,-6.050000000000001,2.6375,-8.6875,-1.3483515592849336,0.08877266812025397
OGDC,-4.63,12.12,-16.75,-2.241056365093487,0.012511212088142895
