,Attack,Defense,Overall,Standardised,Quantile
AUS,1.930952380952381,-11.81190476190476,13.742857142857142,1.2514455588914581,0.8946140178499999
LA,1.5819727891156465,-10.583333333333334,12.16530612244898,1.0955044591833538,0.8633521534919704
ATL,3.0030612244897954,-4.46530612244898,7.468367346938776,0.6312115213072832,0.7360488851473076
NE,3.0357142857142856,-3.923469387755102,6.959183673469388,0.5808786566537617,0.7193388809857917
SEA,-0.2139455782312924,-5.052721088435375,4.838775510204082,0.3712760659723638,0.6447840386947791
UTAH,2.148639455782313,-1.2850340136054423,3.433673469387756,0.23238156772006122,0.5918791680276527
SD,3.885079365079366,0.6193650793650792,3.265714285714287,0.21577878310689566,0.5854199063194814
TOR,-1.5156462585034007,-3.0942176870748304,1.578571428571429,0.04900451773989687,0.5195421521842972
HOU,-1.2190476190476187,-2.506802721088435,1.287755102040817,0.020257290432775424,0.508080936956953
RUNY,-0.27789115646258494,-0.998299319727891,0.7204081632653063,-0.03582501968217035,0.4857109415238273
NOLA,-1.6707482993197278,3.879251700680272,-5.55,-0.6556555874094033,0.25602287540353585
OGDC,-2.0891156462585028,9.547619047619047,-11.636734693877552,-1.2573300115742438,0.10431708045220567
DAL,-2.6609523809523807,21.536190476190473,-24.197142857142858,-2.4989278023420316,0.00622848433576526
