,Attack,Defense,Overall,Standardised,Quantile
AUS,3.54945054945055,-11.887151310228232,15.436601859678785,1.4296450633294477,0.9235905425084888
LA,1.2206255283178364,-10.677937447168214,11.898562975486055,1.0763735190631585,0.859119879724675
NE,3.8389687235841077,-4.789940828402366,8.628909551986474,0.749900138768807,0.773342574542287
ATL,2.7903634826711734,-2.917582417582418,5.707945900253592,0.458243270721462,0.6766111621822382
SEA,-0.09419152276295126,-5.126373626373626,5.032182103610675,0.3907685685450996,0.652015844993063
RUNY,1.4361792054099747,-1.4526627218934913,2.8888419273034653,0.1767570444335454,0.5701503843682427
SD,3.496075353218211,2.006279434850863,1.4897959183673481,0.0370629482819646,0.5147825926472549
UTAH,1.8761622992392226,0.9108199492814879,0.9653423499577347,-0.015303497670848598,0.4938950260364766
TOR,-1.9564666103127641,-2.4315300084530858,0.47506339814032117,-0.06425762398179063,0.4743825474247071
HOU,-3.3630600169061706,-3.6538461538461537,0.2907861369399837,-0.0826576231814205,0.46706189065772347
NOLA,-0.3482671174978874,3.1394759087066784,-3.487743026204565,-0.4599420104398874,0.32277892241802486
OGDC,-3.6986475063398143,7.420118343195266,-11.118765849535079,-1.221896105736489,0.11087345915685404
DAL,-2.3037676609105184,21.361852433281005,-23.665620094191524,-2.4746936921330485,0.006667524503151034
