,Attack,Defense,Overall,Standardised,Quantile
AUS,4.8125,-7.166666666666667,11.979166666666668,1.3014269582466849,0.9034438244847784
RUNY,1.2222222222222225,-10.111111111111112,11.333333333333334,1.229048965122795,0.8904732759984068
SEA,1.5,-7.229166666666667,8.729166666666668,0.9372022186554971,0.8256727256203431
LA,0.25,-5.138888888888889,5.388888888888889,0.5628601251867763,0.7132349327280134
UTAH,-0.8333333333333334,-5.5,4.666666666666667,0.48192129416651236,0.6850690707570288
ATL,6.499999999999999,2.3333333333333335,4.166666666666665,0.42588671884479096,0.6649048035045593
HOU,-3.1666666666666665,-3.645833333333333,0.4791666666666661,0.012631725847097309,0.5050391955050664
NOLA,-5.444444444444444,-5.750000000000001,0.30555555555555713,-0.00682472391738897,0.49727735021271446
SD,5.375,6.958333333333333,-1.583333333333333,-0.21851089735500248,0.4135155342972284
NE,-1.1666666666666667,1.8888888888888893,-3.055555555555556,-0.3835015913578483,0.35067394527561835
TOR,-6.625,2.354166666666667,-8.979166666666668,-1.0473556573221285,0.1474677875205928
DAL,-0.14583333333333348,9.875,-10.020833333333334,-1.1640943559090475,0.12219288784495469
OGDC,-2.270833333333333,16.375,-18.645833333333332,-2.1306907802087376,0.016557312570943148
