,Attack,Defense,Overall,Standardised,Quantile
AUS,2.2423469387755106,-9.869897959183675,12.112244897959185,1.3414996833236894,0.91012086376552
NE,6.959183673469389,-2.5102040816326534,9.469387755102042,0.9857667936230958,0.8378762179207371
RUNY,1.2448979591836735,-6.551020408163265,7.79591836734694,0.7605150796814073,0.7765266205317488
LA,-0.06377551020408159,-6.951530612244897,6.887755102040815,0.6382748202862222,0.7383526000590744
ATL,5.20408163265306,-0.42857142857142855,5.63265306122449,0.469336034829956,0.6805852690487848
UTAH,3.9362244897959178,-0.38010204081632687,4.316326530612246,0.29215633300996935,0.6149164515114244
HOU,-2.1658163265306123,-5.951530612244899,3.785714285714286,0.22073505785772657,0.5873506337725841
SEA,-1.1785714285714282,-4.125,2.946428571428572,0.10776582937172732,0.5429092753997511
SD,0.5076530612244896,0.7219387755102039,-0.21428571428571427,-0.317671477905334,0.375367074332539
TOR,-4.326530612244897,-3.5306122448979593,-0.7959183673469384,-0.3959601833606769,0.3460672008688457
NOLA,-4.369897959183674,-1.7474489795918369,-2.622448979591837,-0.6418141882116664,0.26049691811462783
DAL,12.079081632653061,16.987244897959183,-4.908163265306121,-0.9494750657905577,0.1711895238513944
OGDC,-5.387755102040815,11.122448979591837,-16.510204081632654,-2.5111287167155574,0.00601729035060179
