,Attack,Defense,Overall,Standardised,Quantile
CRUSADERS,5.95484039769754,-6.311433804290947,12.266274201988486,2.0455307833282603,0.9795987212336874
HURRICANES,2.820225013082156,-2.644636316064887,5.464861329147043,0.897438994135055,0.8152576435760376
JAGUARES,2.1422553636839345,-0.6029304029304028,2.745185766614338,0.4383524424155821,0.6694345922260803
BULLS,0.41972789115646236,-2.019727891156462,2.4394557823129257,0.38674462338606647,0.650527361438822
SHARKS,-2.034353741496599,-3.9227891156462573,1.888435374149659,0.29373130128408925,0.6155183830646888
BRUMBIES,-0.7588435374149659,-2.0401360544217684,1.2812925170068024,0.19124440007913326,0.5758329403562981
REBELS,1.4419152276295133,0.391287284144427,1.0506279434850863,0.15230776913653932,0.560527901236629
HIGHLANDERS,2.865567765567765,2.3860805860805865,0.4794871794871793,0.055898091635871915,0.522288504445624
BLUES,-3.424672946101517,-3.726268969126111,0.30159602302459454,0.025869716660974457,0.510319372718546
STORMERS,-2.114207221350079,-1.853610675039246,-0.2605965463108321,-0.06902948808760959,0.47248307368847675
WARATAHS,-1.826530612244898,-1.0714285714285712,-0.7551020408163269,-0.15250298228169154,0.439395119215104
LIONS,1.0963369963369964,3.264416535845107,-2.168079539508111,-0.39101634632704596,0.3478925766183003
CHIEFS,2.039194139194139,4.711355311355313,-2.6721611721611733,-0.47610631136107695,0.3169993204254721
REDS,-1.9699895342752483,1.545028780743067,-3.5150183150183154,-0.6183822447985453,0.2681616994611379
SUNWOLVES,-5.592438513867085,10.728702250130821,-16.321140763997906,-2.7800807492056028,0.002717269152803807
