,Attack,Defense,Overall,Standardised,Quantile
CRUSADERS,8.296143250688704,-8.184573002754819,16.48071625344353,2.547871364577842,0.9945808786285886
HURRICANES,2.8327020202020194,-3.249368686868687,6.082070707070707,0.9199272065873682,0.8211945998272074
HIGHLANDERS,2.9263085399449036,-0.10330578512396729,3.0296143250688705,0.4420545343782498,0.6707751281885465
SHARKS,-2.0340909090909096,-4.325126262626262,2.291035353535354,0.32642742538981034,0.6279495047702954
BULLS,0.937327823691459,-1.3326446280991726,2.269972451790632,0.32312995480167134,0.626701587286651
REBELS,2.024793388429752,1.4407713498622592,0.5840220385674929,0.05918854881485051,0.523599034812654
JAGUARES,1.2630853994490356,1.1597796143250692,0.103305785123966,-0.016069254035967033,0.4935895710362117
BRUMBIES,-1.5871212121212126,-1.361742424242424,-0.22537878787878837,-0.06752596809119993,0.47308149482706313
BLUES,-2.729338842975207,-2.1280991735537187,-0.6012396694214879,-0.12636829746918501,0.44972019794987483
WARATAHS,-2.2720385674931127,-1.013085399449036,-1.2589531680440764,-0.2293356351805468,0.409304029284677
STORMERS,-3.4442148760330595,-2.0626721763085403,-1.3815426997245177,-0.24852745309952326,0.40186316586713816
REDS,-1.3133608815426994,0.17561983471074394,-1.4889807162534432,-0.26534724857907555,0.3953709847272206
CHIEFS,2.6148989898989905,6.625631313131314,-4.010732323232323,-0.6601362408739736,0.25458320187175365
LIONS,-1.1177685950413228,3.5482093663911844,-4.665977961432507,-0.7627172264455809,0.22281602738842277
SUNWOLVES,-5.016414141414142,9.102272727272728,-14.118686868686867,-2.2425717107747394,0.0124622230958402
