,Attack,Defense,Overall,Standardised,Quantile
CRUSADERS,5.8861607142857135,-7.455357142857142,13.341517857142858,2.5073094337286435,0.9939172919741135
BULLS,1.203125,-4.171875,5.375,0.9669459936182141,0.8332144837674806
SHARKS,-0.046875,-5.375,5.328125,0.9578824934102234,0.8309389924151309
HURRICANES,1.0334821428571423,-1.2901785714285712,2.3236607142857135,0.37695528960281555,0.6468965841122659
BLUES,-0.613839285714286,-2.314732142857143,1.7008928571428568,0.25654021541093835,0.6012331341413047
JAGUARES,2.09375,0.5,1.59375,0.23582364350695956,0.5932152396737987
STORMERS,-4.046875,-4.46875,0.421875,0.009236138307190592,0.5036846336912515
REBELS,1.6160714285714284,1.5089285714285716,0.10714285714285676,-0.05161879166074743,0.47941622286011704
WARATAHS,-2.857142857142857,-2.857142857142857,0.0,-0.07233536356472624,0.4711675111711291
REDS,-1.973214285714286,-0.1584821428571428,-1.8147321428571432,-0.4232223001883686,0.3360665389914794
BRUMBIES,-1.3549107142857144,1.4263392857142856,-2.78125,-0.610103042572178,0.27089677564306597
HIGHLANDERS,0.23214285714285715,3.3392857142857144,-3.107142857142857,-0.6731159487801137,0.25043676409298365
CHIEFS,3.006696428571429,7.040178571428571,-4.033482142857142,-0.8522279766999309,0.19704378586565358
LIONS,-0.09375,4.0,-4.09375,-0.8638810483959191,0.19382661933929252
SUNWOLVES,-1.4129464285714288,7.337053571428571,-8.75,-1.7641887357230013,0.03885010428734001
