,Attack,Defense,Overall,Standardised,Quantile
BULLS,7.770833333333333,-8.166666666666666,15.9375,1.871624695872502,0.9693707278435131
HURRICANES,2.291666666666667,-6.0,8.291666666666668,0.9528362215744709,0.8296634706231485
CRUSADERS,5.708333333333333,-1.0625,6.770833333333333,0.7700799310465244,0.7793737600569501
REBELS,-0.4166666666666667,-5.25,4.833333333333333,0.5372534239355791,0.7044537134365704
SHARKS,1.833333333333333,-2.041666666666666,3.875,0.42209192579468147,0.6635210394262304
JAGUARES,4.5625,0.9375,3.625,0.3920497958448821,0.6524892894300489
LIONS,4.208333333333333,2.0208333333333335,2.1874999999999996,0.2193075486335355,0.5867947589651861
STORMERS,-6.5,-7.666666666666667,1.1666666666666667,0.09663551800518805,0.5384920754033774
BLUES,-4.5,-4.25,-0.25,-0.07360321837700852,0.4706630550966597
WARATAHS,-1.805555555555556,-1.0,-0.8055555555555559,-0.14036350715434057,0.44418639471714505
REDS,-3.3611111111111107,-1.1666666666666667,-2.194444444444444,-0.3072642290976704,0.3793211302981894
BRUMBIES,1.395833333333334,3.9375,-2.541666666666666,-0.34898940958350283,0.3635486301315096
HIGHLANDERS,-2.4375,2.1875,-4.625,-0.5993404924984979,0.27447292534599244
SUNWOLVES,-3.833333333333333,7.3125,-11.145833333333332,-1.382939382022432,0.08334172677304225
CHIEFS,-5.3125,14.375,-19.6875,-2.4093788219739114,0.007989850851973016
