,Attack,Defense,Overall,Standardised,Quantile
CRUSADERS,6.63090909090909,-7.791818181818182,14.422727272727272,2.3953957950846965,0.9916987836501231
HURRICANES,2.861983471074381,-2.3314049586776857,5.193388429752066,0.8371808390161777,0.7987545369221194
BULLS,1.7354545454545456,-2.527272727272727,4.262727272727272,0.6800547264548381,0.7517650952315058
SHARKS,-0.8735537190082642,-5.130578512396694,4.25702479338843,0.6790919610017939,0.7514602021066883
HIGHLANDERS,2.1190909090909096,-0.4890909090909087,2.6081818181818184,0.4007132138468978,0.6556843594891988
JAGUARES,1.4490909090909092,0.8200000000000003,0.6290909090909086,0.0665777891504765,0.5265410859024627
REBELS,1.3654545454545457,1.6190909090909098,-0.2536363636363642,-0.08245551235628737,0.467142246906441
WARATAHS,-2.493636363636363,-2.0518181818181818,-0.44181818181818217,-0.11422677230675089,0.45452901478579893
BLUES,-2.03,-1.5699999999999996,-0.46000000000000013,-0.11729645925848645,0.4533125653830836
STORMERS,-3.1305785123966943,-2.2619834710743802,-0.8685950413223135,-0.18628069693749022,0.42611232206748706
REDS,-1.2345454545454544,-0.2709090909090904,-0.9636363636363641,-0.2023267878215629,0.41983062967895013
BRUMBIES,-1.7421487603305783,0.46776859504132257,-2.2099173553719007,-0.41273987524053096,0.33989860326854715
LIONS,-1.7099999999999997,3.3599999999999994,-5.07,-0.8956155858710503,0.18522905429866776
CHIEFS,1.9090909090909092,7.085123966942149,-5.17603305785124,-0.913517442048672,0.1804852322265515
SUNWOLVES,-3.235537190082644,9.172727272727272,-12.408264462809917,-2.1345551927140503,0.016398680386181416
