,Attack,Defense,Overall,Standardised,Quantile
CRUSADERS,6.665680473372778,-7.63229078613694,14.297971259509719,2.2102966198887795,0.986457708469138
HURRICANES,2.5917159763313617,-2.2113271344040575,4.80304311073542,0.7141560089760447,0.7624346422057113
REBELS,3.1952662721893486,0.20710059171597586,2.988165680473373,0.42818103531660595,0.6657403387783107
BULLS,0.7840236686390528,-2.0524091293322066,2.83643279797126,0.4042720889859729,0.6569936761656573
SHARKS,-1.6005917159763319,-4.235841081994928,2.6352493660185963,0.3725710905085874,0.6452661537326722
JAGUARES,1.7603550295857984,-0.3127641589180051,2.0731191885038034,0.2839947712335401,0.6117928061507202
STORMERS,-1.7159763313609468,-3.0532544378698225,1.337278106508875,0.1680463713404142,0.5667266006464786
BRUMBIES,-1.1804733727810652,-2.1707523245984786,0.9902789518174132,0.11336880884055428,0.5451309164018694
HIGHLANDERS,3.005917159763314,2.6111580726965347,0.3947590870667793,0.019531189398041764,0.5077913218784276
BLUES,-3.331360946745562,-3.6373626373626378,0.3060016906170755,0.005545454775665924,0.5022123050352353
WARATAHS,-1.42603550295858,-0.10650887573964514,-1.3195266272189348,-0.250593285022704,0.4010642869400098
REDS,-1.8964497041420114,1.030431107354184,-2.9268808114961953,-0.5038682791603016,0.3071769713419611
LIONS,0.10946745562130179,3.557058326289096,-3.4475908706677934,-0.5859179222782402,0.27896533640810395
CHIEFS,0.7582417582417581,5.489010989010988,-4.730769230769232,-0.7881116856760175,0.21531569023644614
SUNWOLVES,-5.866863905325444,10.308537616229925,-16.175401521555365,-2.591472267126943,0.004778312191802684
