,Attack,Defense,Overall,Standardised,Quantile
CHIEFS,8.666666666666666,-5.388888888888889,14.055555555555557,1.8137833945211503,0.9651444600000686
HURRICANES,3.111111111111112,-5.333333333333332,8.444444444444445,1.114220807275849,0.8674077644359313
JAGUARES,5.777777777777778,-1.8888888888888893,7.666666666666667,1.0172517357765003,0.8454831549011644
STORMERS,0.22222222222222263,-6.833333333333333,7.055555555555556,0.9410617510270123,0.8266633924274228
CRUSADERS,1.6666666666666667,-5.222222222222222,6.888888888888888,0.9202826642771517,0.821287467085742
BLUES,-1.2222222222222214,-1.4444444444444446,0.2222222222222232,0.08911919428273478,0.5355064083712496
BULLS,-9.666666666666666,-8.666666666666666,-1.0,-0.06326077521624182,0.4747794250072135
LIONS,0.7777777777777773,2.7777777777777786,-2.0000000000000013,-0.18793529571540454,0.4254636868541298
SUNWOLVES,2.166666666666668,4.666666666666666,-2.4999999999999982,-0.25027255596498543,0.4011882892071351
SHARKS,4.333333333333333,7.555555555555556,-3.2222222222222228,-0.34031526521438094,0.366809561258886
BRUMBIES,-2.555555555555556,1.7222222222222214,-4.277777777777778,-0.47191614796349685,0.31849332075442416
REDS,-1.6666666666666654,4.111111111111112,-5.777777777777778,-0.6589279287122407,0.25497102520301584
HIGHLANDERS,-3.333333333333332,3.333333333333334,-6.666666666666666,-0.7697497247114963,0.22072418383274622
REBELS,-5.444444444444444,4.833333333333334,-10.277777777777779,-1.2199632709584725,0.11123939934233595
WARATAHS,-8.444444444444445,7.5555555555555545,-16.0,-1.9333785827036802,0.026594788826836798
