,Attack,Defense,Overall,Standardised,Quantile
JAGUARES,6.55,-3.4800000000000004,10.030000000000001,1.0669714784086344,0.8570076422545453
CRUSADERS,3.05,-5.5625,8.6125,0.9232178361080698,0.8220531521385332
HURRICANES,4.65,-3.3125,7.9625,0.8572990583335605,0.804360185594026
STORMERS,-2.8899999999999997,-10.4,7.51,0.8114094476520751,0.7914347122969332
SHARKS,4.58,-0.6800000000000004,5.26,0.5832290630480045,0.7201304455853526
CHIEFS,1.9874999999999998,-3.25,5.237500000000001,0.5809472592019639,0.7193620001343062
BRUMBIES,0.5999999999999996,-4.1625000000000005,4.7625,0.5327758446744377,0.7029056216021321
BLUES,3.6,-0.9100000000000001,4.51,0.5071689348466476,0.6939818550239449
REDS,2.4200000000000004,1.4600000000000002,0.9600000000000002,0.14715099469355844,0.5584935800056983
BULLS,-5.05,-2.25,-2.8,-0.23416378135591068,0.40742891583629937
HIGHLANDERS,-3.7125000000000004,2.8125,-6.525,-0.6119290847559833,0.2702923387753864
LIONS,-2.0999999999999996,4.6499999999999995,-6.749999999999999,-0.6347471232163902,0.26279667725198275
WARATAHS,-5.5375000000000005,3.925,-9.4625,-0.909831253544631,0.18145575473060993
REBELS,-5.35,5.46,-10.809999999999999,-1.0464859505464021,0.14766836407681427
SUNWOLVES,-6.525,19.3375,-25.8625,-2.5730127235476346,0.005040875064693114
