,Attack,Defense,Overall,Standardised,Quantile
HURRICANES,6.604591836734693,-10.152777777777777,16.757369614512474,1.8200854475813737,0.9656270033067944
CRUSADERS,3.336061507936508,-9.17013888888889,12.506200396825397,1.3485014329907057,0.9112514202084668
HIGHLANDERS,3.6703514739229024,-5.666666666666667,9.337018140589569,0.9969426935391787,0.8406038365458663
CHIEFS,3.801339285714286,-3.546875,7.3482142857142865,0.7763238336233281,0.7812210979719746
BULLS,1.034474206349206,-3.46875,4.503224206349206,0.46072787063139686,0.6775030717023502
LIONS,5.976851851851852,1.5540123456790111,4.422839506172839,0.4518107615539411,0.6742973418143432
WARATAHS,0.8593749999999996,0.3090277777777777,0.5503472222222223,0.022233540741640412,0.508869168722326
REBELS,1.741071428571428,1.7569444444444442,-0.01587301587301626,-0.0405775117830374,0.4838163561926247
SHARKS,0.18650793650793634,3.060185185185185,-2.873677248677249,-0.3575949542816592,0.360323227429678
JAGUARES,-1.8428130511463847,1.1944444444444449,-3.03725749559083,-0.3757409808444902,0.35355473412895794
STORMERS,-1.2674162257495591,3.140432098765432,-4.407848324514991,-0.5277812061020641,0.29882560143047876
BLUES,-1.086061507936508,4.375,-5.461061507936508,-0.6446145937713423,0.25958848757641484
BRUMBIES,-7.095982142857143,0.6163194444444442,-7.712301587301587,-0.8943456160080923,0.18556850026054772
REDS,-8.041666666666666,0.8663194444444442,-8.90798611111111,-1.0269834102356312,0.1522141379533976
SUNWOLVES,-6.348958333333334,11.411458333333332,-17.760416666666668,-2.0089873076352474,0.02226923989759201
