,Attack,Defense,Overall,Standardised,Quantile
HURRICANES,6.1618055555555555,-9.122916666666669,15.284722222222223,1.7504837708728125,0.9599825639255062
CRUSADERS,2.7546296296296293,-9.51141975308642,12.266049382716051,1.3972715407338694,0.9188340347378922
HIGHLANDERS,4.4,-4.350694444444445,8.750694444444445,0.9859429789808883,0.8379194526092753
CHIEFS,4.291666666666666,-3.225694444444445,7.517361111111111,0.8416317401244681,0.800002941421345
BULLS,1.8114197530864193,-3.1089506172839507,4.92037037037037,0.5377601581555909,0.7046286793770643
LIONS,5.608055555555556,2.4366666666666665,3.171388888888889,0.3331133870775939,0.6304756527481838
WARATAHS,1.2777777777777772,0.7388888888888889,0.5388888888888883,0.025086898194194303,0.5100071746894456
REBELS,0.5456790123456786,2.401543209876543,-1.8558641975308643,-0.2551210353110519,0.39931480888959103
STORMERS,-0.11722222222222242,2.120277777777777,-2.2375000000000003,-0.2997759018891209,0.38217404897234564
JAGUARES,-2.506666666666667,0.14138888888888915,-2.6480555555555556,-0.3478146431120463,0.3639896959397811
SHARKS,0.46419753086419707,3.5114197530864195,-3.0472222222222225,-0.3945207805527391,0.3465982940373913
BLUES,-2.820987654320988,3.6629629629629625,-6.48395061728395,-0.7966493202590049,0.21282736249680417
REDS,-6.898148148148148,-0.17499999999999952,-6.723148148148147,-0.8246376110782555,0.20478868081836465
BRUMBIES,-7.2512345679012356,-0.35154320987654386,-6.899691358024692,-0.8452947753990445,0.19897313869433786
SUNWOLVES,-5.70462962962963,11.982098765432099,-17.686728395061728,-2.1074764065381544,0.017538152351374892
