,Attack,Defense,Overall,Standardised,Quantile
HURRICANES,5.087727272727274,-9.864393939393938,14.952121212121217,1.7942370145611501,0.9636123267479031
CRUSADERS,5.468181818181818,-9.168870523415977,14.637052341597792,1.7566681501832748,0.9605128053255736
HIGHLANDERS,3.1131818181818187,-2.951212121212122,6.0643939393939394,0.7344629404613398,0.7686666806129571
CHIEFS,0.9054545454545458,-4.757727272727273,5.663181818181819,0.6866223405838053,0.7538396267487191
LIONS,5.071212121212121,1.9155303030303026,3.1556818181818187,0.3876276246951129,0.650854188633625
BULLS,0.8772727272727278,-1.332093663911846,2.209366391184574,0.27478881622606893,0.6082607545854469
WARATAHS,0.8059090909090912,0.24060606060606063,0.565303030303031,0.07875042839365197,0.5313844330317179
SHARKS,2.240909090909091,2.645179063360881,-0.40426997245179114,-0.03686161726617828,0.4852976719592636
STORMERS,-1.7587121212121213,-0.07866161616161597,-1.680050505050505,-0.18898589957153306,0.4250519340814504
JAGUARES,-2.738842975206611,-0.2604683195592285,-2.478374655647383,-0.2841782036970745,0.3881369090567498
REBELS,-0.11239669421487522,5.16900826446281,-5.281404958677684,-0.6184120019351362,0.26815189416213314
BLUES,-2.464876033057851,2.8988980716253434,-5.363774104683195,-0.6282337125664073,0.2649254242834058
BRUMBIES,-8.26,-0.9345454545454548,-7.325454545454545,-0.8621448136841877,0.19430391678089898
REDS,-7.555,4.554242424242425,-12.109242424242426,-1.4325644737798817,0.07599117024712877
SUNWOLVES,-2.069545454545454,11.961969696969698,-14.031515151515148,-1.6617765926040051,0.04827878861092181
