,Attack,Defense,Overall,Standardised,Quantile
HURRICANES,5.12,-11.82,16.94,1.9615682086864428,0.9750936117069403
CRUSADERS,2.665873015873016,-8.765873015873018,11.431746031746032,1.3199036789002645,0.906566410424854
HIGHLANDERS,0.1780952380952378,-6.3952380952380965,6.573333333333335,0.7539401053974307,0.7745574063871598
REBELS,7.7444444444444445,1.338888888888888,6.405555555555556,0.7343954276271581,0.7686461136495708
CHIEFS,4.0,-1.3200000000000003,5.32,0.6079374794049326,0.7283855296820081
WARATAHS,3.8247619047619055,-0.48190476190476234,4.3066666666666675,0.4898928030705726,0.6878951219868519
BULLS,0.3103174603174607,1.3230158730158728,-1.012698412698412,-0.12976778485503423,0.4483750756570208
SHARKS,-1.06031746031746,1.5690476190476186,-2.6293650793650785,-0.31809564019110204,0.37520619531913413
JAGUARES,-0.7999999999999995,1.914285714285714,-2.7142857142857135,-0.3279881686746363,0.37146030414529313
LIONS,1.3904761904761902,4.69047619047619,-3.3000000000000003,-0.39621887914985393,0.3459717825274051
REDS,-9.075238095238095,-5.4819047619047625,-3.5933333333333324,-0.43038970650980013,0.3334560909166988
STORMERS,-1.7809523809523813,2.4571428571428564,-4.238095238095238,-0.505498960154877,0.30660421430880846
BRUMBIES,-11.093333333333332,-4.533333333333333,-6.56,-0.7759810286728938,0.21888009373377038
BLUES,2.4990476190476203,9.72095238095238,-7.22190476190476,-0.8530872787221231,0.19680545273563227
SUNWOLVES,-5.139047619047618,13.04952380952381,-18.18857142857143,-2.130610256156481,0.016560631962758594
